IdAdres;UL;NR_BUD;data;miejsce;typ_miejsc;stan_nawie;oznakowani;oswietleni;warunki_at;wypadek;ilosc_ucze;wiek_spraw;pojazd_spr;wiek_piesz;lekko_rann;ciezko_ran;zabici
50265;Czerwonego Prądnika;8;2016-12-20 08:48:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;27;ROWER;27;1;0;0
50267;Josepha Conrada;35;2016-12-20 19:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;ROWER;78;1;0;0
50353;Koło Białuchy;3;2016-10-04 08:00:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;51;PIESZY;51;1;0;0
50355;Nowa Górka;1;2016-10-07 09:15:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;59;PIESZY;59;1;0;0
50356;Nowa Górka;3;2016-10-20 11:52:00.000;SPADEK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;WYWRÓCENIE POJAZDU;1;24;CZTEROKOŁOWIEC LEKKI;61;1;0;0
50363;Koło Białuchy;8;2016-10-23 13:10:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;NOC - DROGA OŚWIETLONA;POCHMURNO;WYWRÓCENIE POJAZDU;1;87;PIESZY;87;1;0;0
50366;Gromadzka;101;2016-10-24 15:00:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;WYWRÓCENIE POJAZDU;1;70;PIESZY;70;0;1;0
50369;Jana Gumowskiego;2;2016-11-08 16:58:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;OPADY DESZCZU;ZDERZENIE BOCZNE;2;50;SAMOCHÓD OSOBOWY;37;0;1;0
50371;Leona Petrażyckiego;60A;2016-11-17 08:15:00.000;SPADEK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA SŁUP, ZNAK;1;36;ROWER;36;1;0;0
50375;Ćwikłowa;16;2016-11-19 08:00:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA BARIERE OCHRONNĄ;1;17;PIESZY;17;0;1;0
50376;Widłakowa;49A;2016-11-20 13:30:00.000;ODCINEK PROSTY;PRZYSTANEK KOMUNIKACJI PUBLICZNEJ;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;WYPADEK Z PASAŻERM;1;12;PIESZY;12;1;0;0
50381;Kosocicka;90B;2016-11-21 13:25:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;2;NULL;SAMOCHÓD OSOBOWY;85;1;0;0
50381;KOSOCICKA;90B;2016-11-26 20:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYPADEK Z PASAŻERM;1;45;SAMOCHÓD OSOBOWY;6;1;0;0
50381;KOSOCICKA;90B;2016-12-01 16:30:00.000;ODCINEK PROSTY;CHODNIK, DROGA DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;WYWRÓCENIE POJAZDU;1;87;PIESZY;87;3;2;0
50381;KOSOCICKA;90B<;2016-12-02 10:31:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYPADEK Z PASAŻERM;1;16;PIESZY;16;0;1;0
50382;Leona Petrażyckiego;58A;2016-12-04 17:35:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;27;SAMOCHÓD OSOBOWY;18;1;0;0
50383;Medalionów;11A;2016-12-09 13:40:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;NOC - DROGA NIEOŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;27;SAMOCHÓD OSOBOWY;27;1;0;0
50384;ks. Wojciecha Karabuły;9;2016-12-10 12:15:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;3;36;SAMOCHÓD OSOBOWY;36;1;0;0
50384;KS. WOJCIECHA KARABUŁY;9;2016-12-18 11:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;30;SAMOCHÓD OSOBOWY;36;1;0;0
50384;KS. WOJCIECHA KARABUŁY;9;2016-12-19 18:30:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;35;MOTOCYKL INNY;35;1;0;0
50388;Bratysławska;1A;2016-12-22 10:20:00.000;ODCINEK PROSTY;CHODNIK, DROGA DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;27;SAMOCHÓD OSOBOWY;41;1;0;0
50389;Lubostroń;3;2016-12-30 19:10:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;ZDERZENIE BOCZNE;2;62;SAMOCHÓD OSOBOWY;48;0;1;0
50397;OBOZOWA;4B;2016-10-20 12:13:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;27;SAMOCHÓD OSOBOWY;25;1;0;0
50404;KOBIERZYŃSKA;142A;2016-10-20 20:55:00.000;ODCINEK PROSTY;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;30;SAMOCHÓD OSOBOWY;35;1;0;0
50405;prof. Michała Bobrzyńskiego;27;2016-11-04 18:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;3;25;SAMOCHÓD OSOBOWY;25;0;1;0
50405;PROF. MICHAŁA BOBRZYŃSKIEGO;27;2016-11-10 17:50:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;41;SAMOCHÓD OSOBOWY;32;1;0;0
50405;PROF. MICHAŁA BOBRZYŃSKIEGO;27;2016-11-23 17:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;32;TRAMWAJ, TROLEJBUS;67;1;0;0
50409;prof. Michała Bobrzyńskiego;43B;2016-12-01 15:40:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE TYLNE;2;26;SAMOCHÓD OSOBOWY;30;1;0;0
50409;PROF. MICHAŁA BOBRZYŃSKIEGO;43B;2016-12-06 20:40:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;25;SAMOCHÓD OSOBOWY;25;1;0;0
50410;prof. Michała Bobrzyńskiego;45B;2016-12-11 15:43:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;39;SAMOCHÓD OSOBOWY;18;0;2;0
50410;PROF. MICHAŁA BOBRZYŃSKIEGO;45B;2016-12-11 18:05:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;30;SAMOCHÓD OSOBOWY;30;2;0;0
50410;PROF. MICHAŁA BOBRZYŃSKIEGO;45B;2016-12-12 16:50:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;SAMOCHÓD OSOBOWY;25;1;0;0
50411;prof. Michała Bobrzyńskiego;19;2016-12-20 20:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, NIE DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;SAMOCHÓD OSOBOWY;44;1;0;0
50411;PROF. MICHAŁA BOBRZYŃSKIEGO;19;2016-12-22 11:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;37;SAMOCHÓD CIĘŻAROWY DMC DO 3,5 T;41;1;1;0
50458;doktora Józefa Babińskiego;65;2016-10-03 14:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;25;MOTOCYKL INNY;25;0;1;0
50460;Orla;162;2016-10-06 06:10:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;SAMOCHÓD OSOBOWY;23;1;1;0
50462;Tyniecka;137;2016-10-20 21:00:00.000;ODCINEK PROSTY;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;26;SAMOCHÓD OSOBOWY;26;1;0;0
50464;Kaczorówka;6;2016-11-04 19:35:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;30;SAMOCHÓD OSOBOWY;40;1;0;0
50465;PASTERNIK;128;2016-11-09 17:20:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;24;MOTOCYKL O POJ. DO 125 CM3 (do 11kW/0,1 kW/kg);24;1;0;0
50467;Słotna;11;2016-11-20 20:40:00.000;ODCINEK PROSTY;PARKING, PLAC, MOP;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;53;SAMOCHÓD OSOBOWY;55;1;0;0
50468;Heligundy;4F;2016-11-21 16:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;25;MOTOCYKL O POJ. DO 125 CM3 (do 11kW/0,1 kW/kg);25;1;0;0
50470;Świętojańska;8C;2016-11-23 09:50:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;35;SAMOCHÓD OSOBOWY;50;0;1;0
50471;os. Wolfganga Amadeusa Mozarta;11;2016-11-25 15:15:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;25;SAMOCHÓD OSOBOWY;25;1;0;0
50471;WOLFGANGA AMADEUSA MOZARTA;11;2016-11-26 19:30:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;25;SAMOCHÓD OSOBOWY;25;1;0;0
50472;os. Wolfganga Amadeusa Mozarta;12;2016-11-29 19:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;30;SAMOCHÓD OSOBOWY;35;1;0;0
50473;os. Wolfganga Amadeusa Mozarta;13;2016-12-01 07:15:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;25;SAMOCHÓD OSOBOWY;23;1;0;0
50473;WOLFGANGA AMADEUSA MOZARTA;13;2016-12-01 16:45:00.000;ODCINEK PROSTY;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;25;SAMOCHÓD OSOBOWY;55;1;1;0
50474;os. Wolfganga Amadeusa Mozarta;14;2016-12-11 19:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;25;SAMOCHÓD OSOBOWY;33;0;1;0
50474;WOLFGANGA AMADEUSA MOZARTA;14;2016-12-13 19:30:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYPADEK Z PASAŻERM;2;26;SAMOCHÓD OSOBOWY;19;1;0;0
50474;WOLFGANGA AMADEUSA MOZARTA;14;2016-12-19 12:00:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;36;SAMOCHÓD OSOBOWY;39;1;0;0
50475;os. Wolfganga Amadeusa Mozarta;15;2016-12-19 17:20:00.000;ODCINEK PROSTY;CHODNIK, DROGA DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;WYWRÓCENIE POJAZDU;1;29;SAMOCHÓD OSOBOWY;37;0;1;0
50475;WOLFGANGA AMADEUSA MOZARTA;15;2016-12-24 16:45:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;26;SAMOCHÓD OSOBOWY;26;1;0;0
50481;WOLFGANGA AMADEUSA MOZARTA;21;2016-10-16 10:25:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;23;SAMOCHÓD OSOBOWY;35;1;0;0
50481;WOLFGANGA AMADEUSA MOZARTA;21;2016-11-16 03:30:00.000;ZAKRĘT, ŁUK;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;33;SAMOCHÓD OSOBOWY;18;1;0;0
50482;os. Wolfganga Amadeusa Mozarta;22;2016-12-02 18:39:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - KAŁUŻE, ROZLEWISKA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE TYLNE;2;23;SAMOCHÓD OSOBOWY;57;2;0;0
50482;WOLFGANGA AMADEUSA MOZARTA;22;2016-12-13 18:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;32;SAMOCHÓD OSOBOWY;38;1;0;0
50482;WOLFGANGA AMADEUSA MOZARTA;22;2016-12-24 08:32:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;27;SAMOCHÓD OSOBOWY;34;1;0;0
50489;al. 29 Listopada;155B;2016-11-21 17:33:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;26;SAMOCHÓD OSOBOWY;50;0;1;0
50530;Wacława Lipińskiego;11;2016-11-05 13:20:00.000;ODCINEK PROSTY;PRZYSTANEK KOMUNIKACJI PUBLICZNEJ;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;64;SAMOCHÓD OSOBOWY;22;1;0;0
50536;Głębinowa;8C;2016-12-14 06:58:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;23;SAMOCHÓD OSOBOWY;31;1;0;0
50541;Rzepakowa;15A;2016-10-27 10:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;3;24;SAMOCHÓD OSOBOWY;87;0;1;0
50549;Myślenicka;102A;2016-12-01 11:10:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;46;MOTOCYKL INNY;43;1;0;0
50556;Michała Żaka;15;2016-10-17 06:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;35;SAMOCHÓD OSOBOWY;32;0;1;0
50558;Władysława Łokietka;98;2016-11-04 12:42:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - OBLODZENIE, ZAŚNIEŻENIE;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY ŚNIEGU, GRADU;NAJECHANIE NA PIESZEGO;1;23;SAMOCHÓD OSOBOWY;4;1;0;0
50559;Benedykta Cesarza;15;2016-12-04 18:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;23;SAMOCHÓD OSOBOWY;15;1;0;0
50559;BENEDYKTA CESARZA;15;2016-12-20 11:05:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE BOCZNE;2;26;MOTOCYKL O POJ. DO 125 CM3 (do 11kW/0,1 kW/kg);26;1;0;0
50560;Golkowicka;8C;2016-12-24 13:30:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;23;SAMOCHÓD OSOBOWY;23;0;1;0
50577;Aleksandry;3A;2016-10-10 16:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;CHODNIK, DROGA DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;65;SAMOCHÓD OSOBOWY;60;0;1;0
50579;Włoska;8;2016-10-20 06:40:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;3;81;SAMOCHÓD OSOBOWY;80;1;0;0
50579;WŁOSKA;8;2016-10-25 21:10:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;WYWRÓCENIE POJAZDU;2;64;SAMOCHÓD OSOBOWY;26;1;0;0
50579;WŁOSKA;8;2016-11-26 18:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;63;SAMOCHÓD OSOBOWY;13;0;1;0
50595;OŚWIECENIA;54;2016-11-07 12:00:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;60;SAMOCHÓD OSOBOWY;25;1;0;0
50601;NA POLACH;3;2016-10-07 05:50:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;77;SAMOCHÓD OSOBOWY;70;0;1;0
